PROVIDER_ID,PROVIDER_NAME,NPI,DEA,SPECIALTY_CONCEPT_ID,CARE_SITE_ID,YEAR_OF_BIRTH,GENDER_CONCEPT_ID,PROVIDER_SOURCE_VALUE,SPECIALTY_SOURCE_VALUE,SPECIALTY_SOURCE_CONCEPT_ID,GENDER_SOURCE_VALUE,GENDER_SOURCE_CONCEPT_ID
15822,,6937693062,,,10534,,,,,,,
15882,,3442293989,,,15036,,,,,,,
15942,,5073294586,,,8480,,,,,,,
16002,,2412814573,,,2636,,,,,,,
16062,,6998051072,,,5028,,,,,,,
16122,,2666338469,,,15862,,,,,,,
16182,,7826296285,,,7908,,,,,,,
16242,,4847869065,,,4598,,,,,,,
16302,,9153158631,,,4659,,,,,,,
16362,,6359136419,,,17536,,,,,,,
16422,,3678596855,,,11783,,,,,,,
16482,,5702507312,,,14577,,,,,,,
16542,,7460054162,,,17992,,,,,,,
16602,,3871141138,,,8954,,,,,,,
16662,,5134236372,,,16743,,,,,,,
16722,,7654309099,,,19527,,,,,,,
16782,,9345498265,,,12192,,,,,,,
16842,,6358233171,,,10224,,,,,,,
16902,,5124846340,,,15386,,,,,,,
16962,,0238904045,,,13662,,,,,,,
17022,,8129260776,,,687,,,,,,,
17082,,9411451941,,,4808,,,,,,,
17142,,8628400232,,,10488,,,,,,,
17202,,4120087844,,,8485,,,,,,,
17262,,6105107183,,,9929,,,,,,,
17322,,1471036939,,,8252,,,,,,,
17382,,2469707519,,,19793,,,,,,,
17442,,6636437338,,,1566,,,,,,,
17502,,1031951360,,,17968,,,,,,,
17562,,3744137689,,,16671,,,,,,,
17622,,1172845564,,,2756,,,,,,,
17682,,9801876954,,,17376,,,,,,,
17742,,5645549588,,,7752,,,,,,,
17802,,0553827565,,,3983,,,,,,,
17862,,6289880045,,,11955,,,,,,,
17922,,4559866010,,,11405,,,,,,,
17982,,1719772351,,,15590,,,,,,,
18042,,9773186016,,,18057,,,,,,,
18102,,5470802586,,,17684,,,,,,,
18162,,4951611326,,,2631,,,,,,,
18222,,8520993673,,,9067,,,,,,,
18282,,1617574655,,,6814,,,,,,,
18342,,9412489635,,,10794,,,,,,,
18402,,7760540944,,,11915,,,,,,,
18462,,9681723391,,,12056,,,,,,,
18522,,9386047166,,,8555,,,,,,,
18582,,4345041929,,,14842,,,,,,,
18642,,9939242875,,,8041,,,,,,,
18702,,5129274956,,,5095,,,,,,,
18762,,0621897099,,,3702,,,,,,,
18822,,1237991811,,,7605,,,,,,,
18882,,9975794231,,,629,,,,,,,
18942,,7463868324,,,20504,,,,,,,
19002,,2137204284,,,9966,,,,,,,
19062,,0151144834,,,11808,,,,,,,
19122,,6908256721,,,19719,,,,,,,
19182,,0589129743,,,14461,,,,,,,
19242,,0526845139,,,9058,,,,,,,
19302,,6850534922,,,20665,,,,,,,
19362,,8854815670,,,19295,,,,,,,
19422,,4675631306,,,20804,,,,,,,
19482,,3246770777,,,10149,,,,,,,
19542,,4747125164,,,17900,,,,,,,
19602,,2245999440,,,1641,,,,,,,
19662,,2066809708,,,18649,,,,,,,
19722,,1374511137,,,11098,,,,,,,
19782,,2797027841,,,2286,,,,,,,
19842,,6370276536,,,14392,,,,,,,
19902,,4061185849,,,10079,,,,,,,
19962,,6196735727,,,14942,,,,,,,
20022,,1236070293,,,10346,,,,,,,
20082,,1029462316,,,19631,,,,,,,
20142,,2146329983,,,15062,,,,,,,
20202,,7711137033,,,19914,,,,,,,
20262,,7892422614,,,14450,,,,,,,
20322,,6945922098,,,5979,,,,,,,
20382,,5430801368,,,3821,,,,,,,
20442,,3816669748,,,789,,,,,,,
20502,,7870765578,,,8347,,,,,,,
20562,,8993735289,,,12768,,,,,,,
20622,,5060789713,,,571,,,,,,,
20682,,9359529045,,,2430,,,,,,,
20742,,9396038683,,,16946,,,,,,,
20802,,5082361137,,,3853,,,,,,,
20862,,9634700859,,,8886,,,,,,,
20922,,8758633489,,,20064,,,,,,,
20982,,1171907080,,,9579,,,,,,,
21042,,1244509491,,,11894,,,,,,,
21102,,6928498058,,,4924,,,,,,,
21162,,3050437669,,,14092,,,,,,,
21222,,0841667708,,,8812,,,,,,,
21282,,5550698263,,,1780,,,,,,,
21342,,3784559398,,,4408,,,,,,,
21402,,6165515969,,,3224,,,,,,,
21462,,2095862125,,,8967,,,,,,,
21522,,6027132438,,,14537,,,,,,,
21582,,3853371112,,,10917,,,,,,,
21642,,9512646719,,,14761,,,,,,,
21702,,0990971998,,,13292,,,,,,,
21762,,1381965606,,,12318,,,,,,,
21822,,3406474298,,,3614,,,,,,,
21882,,1445835331,,,3742,,,,,,,
21942,,8837015991,,,996,,,,,,,
22002,,9393294173,,,13281,,,,,,,
22062,,7412988085,,,20787,,,,,,,
22122,,8629330777,,,12609,,,,,,,
22182,,0412320420,,,7643,,,,,,,
22242,,5556868326,,,9783,,,,,,,
22302,,3087732402,,,2833,,,,,,,
22362,,8085157427,,,10890,,,,,,,
22422,,0232697181,,,14594,,,,,,,
22482,,7726295952,,,7361,,,,,,,
22542,,4281568245,,,4782,,,,,,,
22602,,5155951229,,,9465,,,,,,,
22662,,8229073787,,,4858,,,,,,,
22722,,5319219094,,,5518,,,,,,,
22782,,2317271001,,,10373,,,,,,,
22842,,5215226637,,,14356,,,,,,,
22902,,0687392508,,,19055,,,,,,,
22962,,5953042398,,,10195,,,,,,,
23022,,3252585471,,,7245,,,,,,,
23082,,3906837168,,,8798,,,,,,,
23142,,8763577480,,,15758,,,,,,,
23202,,1546307700,,,17202,,,,,,,
23262,,0561221279,,,782,,,,,,,
23322,,1110054302,,,16536,,,,,,,
23382,,0794086149,,,7727,,,,,,,
23442,,1918074722,,,9284,,,,,,,
23502,,7872369581,,,11549,,,,,,,
23562,,7274089035,,,17180,,,,,,,
23622,,2393553360,,,6264,,,,,,,
23682,,1427008850,,,5842,,,,,,,
23742,,9647138495,,,3199,,,,,,,
23802,,9844510680,,,7656,,,,,,,
23862,,3135470405,,,13729,,,,,,,
23922,,2722297908,,,16467,,,,,,,
23982,,8080877632,,,13492,,,,,,,
24042,,4807181244,,,6242,,,,,,,
24102,,4524416329,,,8677,,,,,,,
24162,,1535384264,,,9150,,,,,,,
24222,,6821869963,,,7065,,,,,,,
24282,,3812087948,,,945,,,,,,,
24342,,5522642217,,,17969,,,,,,,
24402,,2923953083,,,5585,,,,,,,
24462,,4121209608,,,2898,,,,,,,
24522,,7751258205,,,9115,,,,,,,
24582,,8820836650,,,19025,,,,,,,
24642,,6391192528,,,847,,,,,,,
24702,,7616860567,,,10621,,,,,,,
24762,,4492952877,,,13342,,,,,,,
24822,,8636965382,,,19819,,,,,,,
24882,,7508786347,,,1798,,,,,,,
24942,,2647256396,,,11905,,,,,,,
25002,,8312923082,,,6305,,,,,,,
25062,,3921383714,,,19980,,,,,,,
25122,,9530163541,,,16408,,,,,,,
25182,,4630501048,,,17128,,,,,,,
25242,,2954834365,,,10542,,,,,,,
25302,,3123989237,,,1566,,,,,,,
25362,,9720017578,,,6725,,,,,,,
25422,,7756788421,,,604,,,,,,,
25482,,3950325224,,,19494,,,,,,,
25542,,7863094409,,,16209,,,,,,,
25602,,3853577889,,,14614,,,,,,,
25662,,9030183888,,,8089,,,,,,,
25722,,5436788846,,,6348,,,,,,,
25782,,1295690323,,,12729,,,,,,,
25842,,6038526140,,,13974,,,,,,,
25902,,4520431218,,,15311,,,,,,,
25962,,9961860747,,,6818,,,,,,,
26022,,6317736453,,,3814,,,,,,,
26082,,6041722002,,,3279,,,,,,,
26142,,8317377845,,,3450,,,,,,,
26202,,0492372839,,,19700,,,,,,,
26262,,3130598102,,,18207,,,,,,,
26322,,1557829897,,,3548,,,,,,,
26382,,7600725878,,,11459,,,,,,,
26442,,0278282319,,,14459,,,,,,,
26502,,2952428200,,,15481,,,,,,,
26562,,7221779602,,,13264,,,,,,,
26622,,1021339656,,,19829,,,,,,,
26682,,0397145376,,,144,,,,,,,
26742,,0605307878,,,13299,,,,,,,
26802,,3459048291,,,17930,,,,,,,
26862,,8155514615,,,3670,,,,,,,
26922,,5081424668,,,11651,,,,,,,
26982,,5152818590,,,7551,,,,,,,
27042,,4102321031,,,2214,,,,,,,
27102,,5401642078,,,19280,,,,,,,
27162,,7313721904,,,9876,,,,,,,
27222,,9931135703,,,304,,,,,,,
27282,,1755778548,,,10510,,,,,,,
27342,,5326147491,,,14211,,,,,,,
27402,,0759157054,,,5010,,,,,,,
27462,,1440154687,,,17673,,,,,,,
27522,,2045891267,,,19615,,,,,,,
27582,,0162137630,,,5570,,,,,,,
27642,,3171101060,,,12533,,,,,,,
27702,,4171567230,,,14481,,,,,,,
27762,,7365431905,,,642,,,,,,,
27822,,5916824255,,,18416,,,,,,,
27882,,4412386624,,,9237,,,,,,,
27942,,3754650025,,,3640,,,,,,,
28002,,3093831633,,,19382,,,,,,,
28062,,7819009589,,,13355,,,,,,,
28122,,8611390585,,,3379,,,,,,,
28182,,4609379030,,,8286,,,,,,,
28242,,7420223838,,,1300,,,,,,,
28302,,9318946100,,,2926,,,,,,,
28362,,5340522059,,,20228,,,,,,,
28422,,7675084549,,,7258,,,,,,,
28482,,8931221625,,,11242,,,,,,,
28542,,4751572988,,,11981,,,,,,,
28602,,9283003089,,,17659,,,,,,,
28662,,9961758325,,,16810,,,,,,,
28722,,0661240998,,,19838,,,,,,,
28782,,6421504265,,,18556,,,,,,,
28842,,2934283164,,,9591,,,,,,,
28902,,5054359973,,,13141,,,,,,,
28962,,7713863713,,,16611,,,,,,,
29022,,3142666655,,,13853,,,,,,,
29082,,4519970838,,,2605,,,,,,,
29142,,7877747624,,,19790,,,,,,,
29202,,9231001417,,,2301,,,,,,,
29262,,5338130893,,,2770,,,,,,,
29322,,6612055709,,,15052,,,,,,,
29382,,2878392247,,,14461,,,,,,,
29442,,1097358624,,,10902,,,,,,,
29502,,6138979734,,,5752,,,,,,,
29562,,9362082094,,,12782,,,,,,,
29622,,8287474814,,,2226,,,,,,,
29682,,4366106500,,,15384,,,,,,,
29742,,1304079253,,,10113,,,,,,,
29802,,0625458085,,,11330,,,,,,,
29862,,6118054085,,,8381,,,,,,,
29922,,1487572189,,,6845,,,,,,,
29982,,2046253770,,,8813,,,,,,,
30042,,9289789604,,,14277,,,,,,,
30102,,3353740826,,,958,,,,,,,
30162,,5477810951,,,16604,,,,,,,
30222,,0877251774,,,4623,,,,,,,
30282,,7027934918,,,5553,,,,,,,
30342,,0700444277,,,8132,,,,,,,
30402,,2457512665,,,13514,,,,,,,
30462,,9323954702,,,16825,,,,,,,
30522,,8877670400,,,1004,,,,,,,
30582,,3621252926,,,12209,,,,,,,
30642,,0156298750,,,21630,,,,,,,
30702,,2947914257,,,14447,,,,,,,
30762,,9063211944,,,6370,,,,,,,
30822,,1758386857,,,15191,,,,,,,
30882,,1380154449,,,4930,,,,,,,
30942,,3554344975,,,12572,,,,,,,
31002,,0412007608,,,9373,,,,,,,
31062,,7802949634,,,18525,,,,,,,
31122,,9807732821,,,5090,,,,,,,
31182,,9720249715,,,11465,,,,,,,
31242,,6136966383,,,17914,,,,,,,
31302,,6816087302,,,9000,,,,,,,
31362,,7875049043,,,5992,,,,,,,
31422,,4193330432,,,16199,,,,,,,
31482,,6601510712,,,21796,,,,,,,
31542,,9171688448,,,4245,,,,,,,
31602,,0621705954,,,17604,,,,,,,
31662,,2981387257,,,5679,,,,,,,
31722,,1747844839,,,6454,,,,,,,
31782,,4910050013,,,4710,,,,,,,
31842,,5268742500,,,2158,,,,,,,
31902,,3882277949,,,1066,,,,,,,
31962,,6553670785,,,5187,,,,,,,
32022,,0004914068,,,2783,,,,,,,
32082,,4381381722,,,8110,,,,,,,
32142,,8913556774,,,6796,,,,,,,
32202,,9145221625,,,17988,,,,,,,
32262,,7813524714,,,8731,,,,,,,
32322,,9910647672,,,16534,,,,,,,
32382,,0380809731,,,17830,,,,,,,
32442,,8778212451,,,5980,,,,,,,
32502,,6937167796,,,15812,,,,,,,
32562,,4063482402,,,10004,,,,,,,
32622,,2788831355,,,22267,,,,,,,
32682,,9363805613,,,14147,,,,,,,
32742,,3856505883,,,1202,,,,,,,
32802,,7692414264,,,10232,,,,,,,
32862,,7063697253,,,11083,,,,,,,
32922,,5079573623,,,4650,,,,,,,
32982,,6568231487,,,18069,,,,,,,
33042,,3785964606,,,9407,,,,,,,
33102,,1740138834,,,10676,,,,,,,
33162,,1154667917,,,7954,,,,,,,
33222,,5574338969,,,864,,,,,,,
33282,,2466294846,,,2834,,,,,,,
33342,,4812278759,,,12112,,,,,,,
33402,,8185351527,,,18348,,,,,,,
33462,,1804937572,,,5031,,,,,,,
33522,,3754219889,,,6763,,,,,,,
33582,,5300913748,,,16811,,,,,,,
33642,,4271498054,,,18465,,,,,,,
33702,,0198504129,,,3358,,,,,,,
33762,,1817035205,,,6543,,,,,,,
33822,,0777775459,,,6039,,,,,,,
33882,,3224816682,,,11909,,,,,,,
33942,,5727336530,,,2186,,,,,,,
34002,,7070708729,,,5140,,,,,,,
34062,,1994117942,,,8814,,,,,,,
34122,,1525211912,,,16018,,,,,,,
34182,,5505489141,,,467,,,,,,,
34242,,9223240315,,,7366,,,,,,,
34302,,3800455585,,,5266,,,,,,,
34362,,5160619432,,,17062,,,,,,,
34422,,7171784870,,,6639,,,,,,,
34482,,0793958297,,,13068,,,,,,,
34542,,9479628134,,,5522,,,,,,,
34602,,8343605933,,,10381,,,,,,,
34662,,0364379897,,,14419,,,,,,,
34722,,3946320504,,,11633,,,,,,,
34782,,7997829232,,,3355,,,,,,,
34842,,4243846556,,,20544,,,,,,,
34902,,7268454212,,,8340,,,,,,,
34962,,3700614866,,,7670,,,,,,,
41,,4149632474,,,13490,,,,,,,
101,,3242896415,,,16992,,,,,,,
161,,1542890645,,,17470,,,,,,,
221,,6026642516,,,14124,,,,,,,
281,,5717957958,,,155,,,,,,,
341,,4988505749,,,19977,,,,,,,
401,,6334812061,,,14716,,,,,,,
461,,1287087854,,,16700,,,,,,,
521,,2892933875,,,6872,,,,,,,
581,,4180049926,,,3187,,,,,,,
641,,7101044206,,,10581,,,,,,,
701,,7020094560,,,10301,,,,,,,
761,,1247814540,,,3450,,,,,,,
821,,7471032918,,,11456,,,,,,,
881,,2781962204,,,15017,,,,,,,
941,,3393704622,,,1475,,,,,,,
1001,,0650008768,,,16958,,,,,,,
1061,,9802679069,,,11732,,,,,,,
1121,,5838332774,,,4002,,,,,,,
1181,,9787499349,,,13759,,,,,,,
1241,,3967122670,,,3039,,,,,,,
1301,,5125304043,,,12433,,,,,,,
1361,,9461710205,,,11501,,,,,,,
1421,,4951449802,,,6078,,,,,,,
1481,,9867955333,,,10262,,,,,,,
1541,,3611004698,,,18128,,,,,,,
1601,,7489163967,,,8466,,,,,,,
1661,,2302866802,,,13667,,,,,,,
1721,,9749551601,,,3687,,,,,,,
1781,,0557030631,,,19786,,,,,,,
1841,,3060082673,,,6909,,,,,,,
1901,,6759687823,,,14847,,,,,,,
1961,,1220930522,,,2186,,,,,,,
2021,,7578536177,,,1752,,,,,,,
2081,,9644608361,,,10343,,,,,,,
2141,,3889311931,,,13706,,,,,,,
2201,,1649837453,,,11956,,,,,,,
2261,,1927479301,,,19693,,,,,,,
2321,,0716011864,,,8134,,,,,,,
2381,,7071147717,,,9136,,,,,,,
2441,,3850532949,,,9146,,,,,,,
2501,,2794828863,,,9497,,,,,,,
2561,,6742253092,,,8376,,,,,,,
2621,,0103734089,,,231,,,,,,,
2681,,0111148735,,,11955,,,,,,,
2741,,9351994655,,,19456,,,,,,,
2801,,9362532984,,,15921,,,,,,,
2861,,3123817324,,,8366,,,,,,,
2921,,2147057625,,,18891,,,,,,,
2981,,7392825697,,,5062,,,,,,,
3041,,5780937706,,,1882,,,,,,,
3101,,4568302819,,,8886,,,,,,,
3161,,0660237004,,,3262,,,,,,,
3221,,1525210208,,,13144,,,,,,,
3281,,0574113163,,,7591,,,,,,,
3341,,7983030568,,,13373,,,,,,,
3401,,1532879794,,,1769,,,,,,,
3461,,0935780406,,,1774,,,,,,,
3521,,0290734596,,,9473,,,,,,,
3581,,4141326227,,,7210,,,,,,,
3641,,5447723542,,,6467,,,,,,,
3701,,5366675553,,,2771,,,,,,,
3761,,6383108816,,,12824,,,,,,,
3821,,2724523336,,,1825,,,,,,,
3881,,9596146535,,,7167,,,,,,,
3941,,6158477610,,,8201,,,,,,,
4001,,3387278650,,,10427,,,,,,,
4061,,2282607580,,,510,,,,,,,
4121,,9394286958,,,19935,,,,,,,
4181,,5674374799,,,18383,,,,,,,
4241,,1250547576,,,14424,,,,,,,
4301,,9174208863,,,2260,,,,,,,
4361,,6161325944,,,5603,,,,,,,
4421,,2134266478,,,4425,,,,,,,
4481,,9374062590,,,14177,,,,,,,
4541,,1311758236,,,12731,,,,,,,
4601,,0901851612,,,5287,,,,,,,
4661,,3961190448,,,19615,,,,,,,
4721,,1853375589,,,15866,,,,,,,
4781,,7918003935,,,19799,,,,,,,
4841,,6034606399,,,18190,,,,,,,
4901,,2007247173,,,19615,,,,,,,
4961,,5818031549,,,20830,,,,,,,
5021,,9869842184,,,7979,,,,,,,
5081,,3636961380,,,10623,,,,,,,
5141,,8708068257,,,17463,,,,,,,
5201,,3900708925,,,9665,,,,,,,
5261,,9477552687,,,9022,,,,,,,
5321,,5120735445,,,5754,,,,,,,
5381,,2245771294,,,5083,,,,,,,
5441,,8142277634,,,2728,,,,,,,
5501,,6309474229,,,19850,,,,,,,
5561,,4202722257,,,11955,,,,,,,
5621,,4264078091,,,11813,,,,,,,
5681,,3639466680,,,9153,,,,,,,
5741,,9091647303,,,14472,,,,,,,
5801,,9863211218,,,7261,,,,,,,
5861,,9752077571,,,21038,,,,,,,
5921,,9302886570,,,17984,,,,,,,
5981,,6868321451,,,10486,,,,,,,
6041,,7949055073,,,10225,,,,,,,
6101,,5749392693,,,16401,,,,,,,
6161,,9033687914,,,17414,,,,,,,
6221,,5500229119,,,10856,,,,,,,
6281,,3796070387,,,8886,,,,,,,
6341,,9220614148,,,6161,,,,,,,
6401,,4304750261,,,12770,,,,,,,
6461,,5757662470,,,11821,,,,,,,
6521,,9587450515,,,12583,,,,,,,
6581,,4488913209,,,6580,,,,,,,
6641,,7661517237,,,9055,,,,,,,
6701,,6406710197,,,12835,,,,,,,
6761,,2654262675,,,17595,,,,,,,
6821,,8886081505,,,13905,,,,,,,
6881,,9927053939,,,642,,,,,,,
6941,,2270950522,,,3030,,,,,,,
7001,,7281865843,,,19328,,,,,,,
7061,,4063639894,,,17088,,,,,,,
7121,,5263227780,,,11258,,,,,,,
7181,,4151913739,,,19113,,,,,,,
7241,,7511586713,,,13064,,,,,,,
7301,,4159009183,,,16628,,,,,,,
7361,,2940463970,,,10436,,,,,,,
7421,,8350170886,,,9610,,,,,,,
7481,,2892475208,,,11441,,,,,,,
7541,,1620259667,,,17344,,,,,,,
7601,,7995879672,,,13631,,,,,,,
7661,,8341244756,,,5034,,,,,,,
7721,,8995755397,,,15553,,,,,,,
7781,,1289389465,,,8939,,,,,,,
7841,,4105763800,,,9890,,,,,,,
7901,,3709122712,,,320,,,,,,,
7961,,6297555638,,,20024,,,,,,,
8021,,4618912797,,,12924,,,,,,,
8081,,0413227137,,,18492,,,,,,,
8141,,4463988903,,,8236,,,,,,,
8201,,3578525545,,,11415,,,,,,,
8261,,9686170536,,,17235,,,,,,,
8321,,7466381195,,,19654,,,,,,,
8381,,3769728873,,,20114,,,,,,,
8441,,8749082753,,,12757,,,,,,,
8501,,7521290861,,,2317,,,,,,,
8561,,2977494277,,,7494,,,,,,,
8621,,4535124038,,,8631,,,,,,,
8681,,6388144104,,,7003,,,,,,,
8741,,1578571657,,,8806,,,,,,,
8801,,5458157060,,,14919,,,,,,,
8861,,3413931733,,,10889,,,,,,,
8921,,7805603224,,,18383,,,,,,,
8981,,1282408205,,,19066,,,,,,,
9041,,4438983073,,,8911,,,,,,,
9101,,0782558504,,,1718,,,,,,,
9161,,0691143764,,,10237,,,,,,,
9221,,7548931458,,,6446,,,,,,,
9281,,4167705734,,,20218,,,,,,,
9341,,4951898695,,,8824,,,,,,,
9401,,6266809364,,,2032,,,,,,,
9461,,4199978818,,,18154,,,,,,,
9521,,6723523412,,,17523,,,,,,,
9581,,4368109132,,,12973,,,,,,,
9641,,8588057937,,,3648,,,,,,,
9701,,1130671967,,,19493,,,,,,,
9761,,9264238350,,,2126,,,,,,,
9821,,0973080141,,,19157,,,,,,,
9881,,3859190127,,,15329,,,,,,,
9941,,6381171744,,,13418,,,,,,,
10001,,7882915668,,,1998,,,,,,,
10061,,4284661460,,,7265,,,,,,,
10121,,8858045119,,,13645,,,,,,,
10181,,6571797857,,,8998,,,,,,,
10241,,3667657479,,,20650,,,,,,,
10301,,4804173691,,,17247,,,,,,,
10361,,7189051376,,,17067,,,,,,,
10421,,8132160188,,,9330,,,,,,,
10481,,7143005638,,,7969,,,,,,,
10541,,8187731414,,,13902,,,,,,,
10601,,2184805922,,,11161,,,,,,,
10661,,8477085050,,,1382,,,,,,,
10721,,0416694642,,,15296,,,,,,,
10781,,7660920078,,,19405,,,,,,,
10841,,5952611624,,,2073,,,,,,,
10901,,1886795075,,,16536,,,,,,,
10961,,8483942550,,,8592,,,,,,,
11021,,9784461757,,,20128,,,,,,,
11081,,7279572112,,,13205,,,,,,,
11141,,5794486974,,,7811,,,,,,,
11201,,0505414517,,,16262,,,,,,,
11261,,3332960095,,,10044,,,,,,,
11321,,5411387046,,,14053,,,,,,,
11381,,0270265313,,,5717,,,,,,,
11441,,5421423900,,,8814,,,,,,,
11501,,4701337634,,,6128,,,,,,,
11561,,1817355050,,,13675,,,,,,,
11621,,5003966272,,,5206,,,,,,,
11681,,3592463226,,,16588,,,,,,,
11741,,8038988959,,,18991,,,,,,,
11801,,0749921575,,,12865,,,,,,,
11861,,1764149909,,,7336,,,,,,,
11921,,4799999527,,,19176,,,,,,,
11981,,3922959055,,,9819,,,,,,,
12041,,4912288996,,,12890,,,,,,,
12101,,6610841684,,,14640,,,,,,,
12161,,8212034081,,,709,,,,,,,
12221,,5383315703,,,14640,,,,,,,
12281,,4509028384,,,11013,,,,,,,
12341,,3461929221,,,11915,,,,,,,
12401,,1607813384,,,3443,,,,,,,
12461,,1753764526,,,3140,,,,,,,
12521,,9237901413,,,2415,,,,,,,
12581,,9164647277,,,10013,,,,,,,
12641,,9245157301,,,1309,,,,,,,
12701,,1542797303,,,10797,,,,,,,
12761,,4471362668,,,10937,,,,,,,
12821,,7118126795,,,17165,,,,,,,
12881,,0386765660,,,18521,,,,,,,
12941,,8651592632,,,9523,,,,,,,
13001,,3895783482,,,9927,,,,,,,
13061,,5885381468,,,20386,,,,,,,
13121,,3463729421,,,15457,,,,,,,
13181,,4410672343,,,7820,,,,,,,
13241,,5053428232,,,20272,,,,,,,
13301,,2451808193,,,13159,,,,,,,
13361,,9435774594,,,18319,,,,,,,
13421,,1878041207,,,7980,,,,,,,
13481,,6970837277,,,16890,,,,,,,
13541,,5890835014,,,425,,,,,,,
13601,,7640343968,,,17608,,,,,,,
13661,,4795317177,,,17445,,,,,,,
13721,,7756631750,,,15957,,,,,,,
13781,,5253740733,,,817,,,,,,,
13841,,0610993332,,,8688,,,,,,,
13901,,9771966896,,,13260,,,,,,,
13961,,8130665681,,,19356,,,,,,,
14021,,5326922976,,,14283,,,,,,,
14081,,3925245201,,,19443,,,,,,,
14141,,2247041209,,,7951,,,,,,,
14201,,5537503648,,,11818,,,,,,,
14261,,7685404954,,,5836,,,,,,,
14321,,1083253208,,,6892,,,,,,,
14381,,7829874291,,,3899,,,,,,,
14441,,4629724838,,,18711,,,,,,,
14501,,0160710234,,,216,,,,,,,
14561,,4572018708,,,3864,,,,,,,
14621,,7245300671,,,18383,,,,,,,
14681,,3391646437,,,3688,,,,,,,
14741,,1713351231,,,17623,,,,,,,
14801,,1819468635,,,4643,,,,,,,
14861,,0082955435,,,7433,,,,,,,
14921,,3222450196,,,16478,,,,,,,
14981,,5193790651,,,16298,,,,,,,
15041,,2439488951,,,7247,,,,,,,
15101,,2487315676,,,173,,,,,,,
15161,,6226484438,,,11279,,,,,,,
15221,,7206407090,,,891,,,,,,,
15281,,0843791673,,,15046,,,,,,,
15341,,2467049981,,,1944,,,,,,,
15401,,0135585493,,,18541,,,,,,,
15461,,8905477751,,,10447,,,,,,,
15521,,7701178252,,,6366,,,,,,,
15581,,7175487841,,,19894,,,,,,,
15641,,9752448279,,,6237,,,,,,,
15701,,8363425064,,,17361,,,,,,,
15761,,9027480831,,,6870,,,,,,,
15821,,8652521259,,,687,,,,,,,
15881,,2460461916,,,5801,,,,,,,
15941,,3156061779,,,6643,,,,,,,
16001,,2111584615,,,20080,,,,,,,
16061,,4086273407,,,19061,,,,,,,
16121,,1304349988,,,14757,,,,,,,
16181,,9493885766,,,13325,,,,,,,
16241,,0787003711,,,7630,,,,,,,
16301,,5611197690,,,17525,,,,,,,
16361,,1201700108,,,13732,,,,,,,
16421,,9420098116,,,19636,,,,,,,
16481,,0245516375,,,12898,,,,,,,
16541,,1961093527,,,7549,,,,,,,
16601,,8098879143,,,16131,,,,,,,
16661,,1094573797,,,5794,,,,,,,
16721,,6499211483,,,7553,,,,,,,
16781,,9274396243,,,3741,,,,,,,
16841,,8497967141,,,6762,,,,,,,
16901,,9884017835,,,1729,,,,,,,
16961,,3887180012,,,10768,,,,,,,
17021,,6524837490,,,3792,,,,,,,
17081,,9662561448,,,19295,,,,,,,
17141,,5478655065,,,3991,,,,,,,
17201,,1468555690,,,14667,,,,,,,
17261,,2383688126,,,11453,,,,,,,
17321,,5229700917,,,19740,,,,,,,
17381,,6963352456,,,4795,,,,,,,
17441,,4634378349,,,18977,,,,,,,
17501,,9010254693,,,15147,,,,,,,
17561,,2383967406,,,10204,,,,,,,
17621,,4218837150,,,17603,,,,,,,
17681,,7961035411,,,7453,,,,,,,
17741,,0556096821,,,6748,,,,,,,
17801,,3116799212,,,18521,,,,,,,
17861,,5136496189,,,3912,,,,,,,
17921,,5145359032,,,19259,,,,,,,
17981,,8630824353,,,9514,,,,,,,
18041,,2962283107,,,9614,,,,,,,
18101,,1170356651,,,6141,,,,,,,
18161,,1435446488,,,11445,,,,,,,
18221,,8253483515,,,20286,,,,,,,
18281,,7481601055,,,2425,,,,,,,
18341,,8195390295,,,14919,,,,,,,
18401,,9100057672,,,11281,,,,,,,
18461,,0261719790,,,18032,,,,,,,
18521,,8468970375,,,17915,,,,,,,
18581,,9250006963,,,4664,,,,,,,
18641,,5051993441,,,18531,,,,,,,
18701,,9440507105,,,2239,,,,,,,
18761,,5153445128,,,18368,,,,,,,
18821,,4862473944,,,11011,,,,,,,
18881,,0314273769,,,11286,,,,,,,
18941,,7946349092,,,17659,,,,,,,
19001,,7414060303,,,12368,,,,,,,
19061,,3586982117,,,7176,,,,,,,
19121,,7457523353,,,18474,,,,,,,
19181,,8665793094,,,19829,,,,,,,
19241,,0590071385,,,19230,,,,,,,
19301,,0929171988,,,14,,,,,,,
19361,,4611862848,,,5218,,,,,,,
19421,,5316102670,,,2113,,,,,,,
19481,,3550210433,,,17164,,,,,,,
19541,,4691141608,,,7854,,,,,,,
19601,,3009715505,,,5707,,,,,,,
19661,,5833543145,,,5291,,,,,,,
19721,,9558964003,,,19621,,,,,,,
19781,,8820812086,,,18005,,,,,,,
19841,,4565768504,,,8428,,,,,,,
19901,,9341059605,,,13202,,,,,,,
19961,,1233139057,,,7664,,,,,,,
20021,,5260311814,,,20093,,,,,,,
20081,,8490882347,,,13793,,,,,,,
20141,,4812161021,,,4436,,,,,,,
20201,,3160264461,,,11569,,,,,,,
20261,,1720225658,,,10508,,,,,,,
20321,,3360176660,,,1826,,,,,,,
